time,tag,type,content
2019-03-05 11:49:33,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/item_equip_animals.xml
2019-03-05 11:49:33,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/item_divine_ornament.xml
2019-03-05 11:49:34,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/equip_value.xml
2019-03-05 11:49:35,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/divine_ornament_value.xml
2019-03-05 11:49:35,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/action.xml
2019-03-05 11:49:35,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/global_params.xml
2019-03-05 11:49:35,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/name_random_1.xml
2019-03-05 11:49:35,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/name_random_2.xml
2019-03-05 11:49:35,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/name_random_3.xml
2019-03-05 11:49:35,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/name_random_4.xml
2019-03-05 11:49:35,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/function_open.xml
2019-03-05 11:49:35,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/role_data.xml
2019-03-05 11:49:35,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/event_conds.xml
2019-03-05 11:49:35,SCRIPT,DEBUG,"[event_conds_mgr:init_data    1 task]event_conds_map={1={1=1,2=1,3=1,4=1,5=1,6=1,7=1,8=1,9=1,10=1,11=1,12=1,13=1,14=1,15=1,16=1,17=1,18=1,19=1,20=1,21=1,22=1,23=1,24=1,25=1,26=1,27=1,28=1,29=1,30=1,31=1,32=1,33=1,34=1,35=1,36=1,37=1,38=1,39=1,40=1,41=1,42=1,43=1,44=1,45=1,46=1,47=1,48=1,49=1,50=1,51=1,52=1,53=1,54=1,55=1,56=1,57=1,58=1,59=1,60=1,61=1,62=1,63=1,64=1,65=1,66=1,67=1,68=1,69=1},3={1=3,2=3,3=3,4=3,5=3,6=3,7=3,8=3,9=3,10=3,11=3,12=3,13=3,14=3,15=3,16=3,17=3,18=3,19=3,20=3,21=3,22=3,23=3,24=3,25=3,26=3,27=3,28=3,29=3,30=3,31=3,32=3,33=3,34=3,35=3,36=3,37=3,38=3,39=3,40=3,41=3,42=3,43=3,44=3,45=3,46=3,47=3,48=3,49=3,50=3,51=3,52=3,53=3,54=3,55=3,56=3,57=3,58=3,59=3,60=3},4={1=4,2=4,3=4,4=4,5=4,6=4,7=4,8=4,9=4,10=4,11=4,12=4,13=4},9={1=9,2=9,3=9,4=9,5=9,6=9,7=9,8=9,9=9,10=9,11=9,12=9,13=9},10={1=10,2=10,3=10},13={1=13},16={1=16,2=16,3=16,4=16,5=16,6=16},19={1=19,2=19,3=19},25={1=25},26={1=26},27={1=27},28={1=28},29={1=29,2=29,3=29},30={1=30,2=30,3=30},31={1=31},32={1"
2019-03-05 11:49:35,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/world_level.xml
2019-03-05 11:49:35,SCRIPT,DEBUG,[global_data:init_udp_fd]udp_fd=48
2019-03-05 11:49:35,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/server_data/role.xml
2019-03-05 11:49:35,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/server_data/authority.xml
2019-03-05 11:49:35,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/server_data/instruction.xml
2019-03-05 11:49:35,SCRIPT,DEBUG,"[mgr_gm:init_data    11 ]gm_role_data={s005admin={s006s3df4d=1},s004user={s007cfw3rfd=1}};user_group={s007cfw3rfd=s005admin,s006s3df4d=s005admin}"
2019-03-05 11:49:35,SCRIPT,WARNING,[mgr_gm:init_data    1 ]WARNING:GM is for all!!!
2019-03-05 11:49:35,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/friend_intimacy.xml
2019-03-05 11:49:36,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/team_target.xml
2019-03-05 11:49:36,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/task.xml
2019-03-05 11:49:36,SCRIPT,DEBUG,"[mgr_task:init_data]all_events={1=1,3=1,4=1,86=1,90=1,92=1,10=1,42=1,85=1,44=1,45=1,46=1,47=1,48=1,49=1,50=1,51=1,87=1,91=1,89=1}"
2019-03-05 11:49:36,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/drop.xml
2019-03-05 11:49:36,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/drop_package.xml
2019-03-05 11:49:38,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/shop_all.xml
2019-03-05 11:49:38,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/exp_monster.xml
2019-03-05 11:49:38,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/guild_level.xml
2019-03-05 11:49:38,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/guild_red_packet.xml
2019-03-05 11:49:38,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/equip_suit.xml
2019-03-05 11:49:38,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/aion.xml
2019-03-05 11:49:38,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/world_boss.xml
2019-03-05 11:49:38,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/guild_token.xml
2019-03-05 11:49:38,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/monster.xml
2019-03-05 11:49:39,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/monster_value.xml
2019-03-05 11:49:41,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/passive_skill.xml
2019-03-05 11:49:41,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/activity_daily.xml
2019-03-05 11:49:41,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/activity_point_reward.xml
2019-03-05 11:49:41,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/activity_level.xml
2019-03-05 11:49:42,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/activity_appearance.xml
2019-03-05 11:49:42,SCRIPT,DEBUG,"[mgr_activity:init_data    1 ]id=9;time_limit_table={1={1=160000,2=163000},2={1=213000,2=220000}}"
2019-03-05 11:49:42,SCRIPT,DEBUG,"[mgr_activity:init_data    1 ]id=14;time_limit_table={1={1=120000,2=120800}}"
2019-03-05 11:49:42,SCRIPT,DEBUG,"[mgr_activity:init_data    1 ]id=15;time_limit_table={1={1=163000,2=164500},2={1=213000,2=214500}}"
2019-03-05 11:49:42,SCRIPT,DEBUG,"[mgr_activity:init_data    1 ]id=16;time_limit_table={1={1=210000,2=213000}}"
2019-03-05 11:49:42,SCRIPT,DEBUG,"[mgr_activity:init_data    1 ]id=17;time_limit_table={1={1=193000,2=200000}}"
2019-03-05 11:49:42,SCRIPT,DEBUG,"[mgr_activity:init_data    1 ]id=18;time_limit_table={1={1=193000,2=194500}}"
2019-03-05 11:49:42,SCRIPT,DEBUG,"[mgr_activity:init_data    1 ]id=20;time_limit_table={1={1=200000,2=201000}}"
2019-03-05 11:49:42,SCRIPT,DEBUG,"[mgr_activity:init_data    1 ]id=21;time_limit_table={1={1=200000,2=201500}}"
2019-03-05 11:49:42,SCRIPT,DEBUG,"[mgr_activity:init_data    1 ]id=22;time_limit_table={1={1=210000,2=212000},2={1=213000,2=215000}}"
2019-03-05 11:49:42,SCRIPT,DEBUG,"[mgr_activity:init_data    1 ]id=25;time_limit_table={1={1=203000,2=213000}}"
2019-03-05 11:49:42,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/guild_dragon.xml
2019-03-05 11:49:42,SCRIPT,DEBUG,"[mgr_guild_dragon:init_data]self._guild_dragon_time_cfg={1={1={1=20,2=0,3=0,4=10},3={1=20,2=30,3=1,4=0}},2={2={1=20,2=0,3=0,4=15},3={1=20,2=30,3=1,4=0}},3={1={1=20,2=0,3=0,4=10},3={1=20,2=30,3=1,4=0}},4={2={1=20,2=0,3=0,4=15},3={1=20,2=30,3=1,4=0}},5={1={1=20,2=0,3=0,4=10},3={1=20,2=30,3=1,4=0}},6={2={1=20,2=0,3=0,4=15},3={1=20,2=30,3=1,4=0}},7={1={1=20,2=0,3=0,4=10},3={1=20,2=30,3=1,4=0},4={1=21,2=0,3=0,4=20,5=21,6=30,7=0,8=20}}}"
2019-03-05 11:49:42,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/wing_experience.xml
2019-03-05 11:49:42,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/wing_skills.xml
2019-03-05 11:49:42,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/pet.xml
2019-03-05 11:49:42,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/pet_evo.xml
2019-03-05 11:49:42,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/pet_level.xml
2019-03-05 11:49:42,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/horse.xml
2019-03-05 11:49:42,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/horse_evo.xml
2019-03-05 11:49:42,SCRIPT,DEBUG,[mgr_title:init_data]
2019-03-05 11:49:42,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/title.xml
2019-03-05 11:49:42,SCRIPT,DEBUG,"[mgr_title:init_data    1 ]all_events={57=1,59=1,37=1,58=1}"
2019-03-05 11:49:42,SCRIPT,DEBUG,"[mgr_title:init_data    2 ]tmp_event_map_list={57={35=1,36=1,37=1,38=1,34=1},59={35=1,36=1,37=1,38=1,34=1},37={1=1,2=1,3=1,4=1,5=1,6=1},58={36=1,35=1,37=1,38=1}}"
2019-03-05 11:49:42,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/nobility.xml
2019-03-05 11:49:42,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/fashion.xml
2019-03-05 11:49:42,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/fashion_star.xml
2019-03-05 11:49:43,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/fashion_level.xml
2019-03-05 11:49:43,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/equip_strength.xml
2019-03-05 11:49:43,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/add_rate.xml
2019-03-05 11:49:43,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/equip_wash.xml
2019-03-05 11:49:43,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/role_data.xml
2019-03-05 11:49:43,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/skill_active.xml
2019-03-05 11:49:43,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/spell.xml
2019-03-05 11:49:43,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/role_data.xml
2019-03-05 11:49:43,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/skill_passive.xml
2019-03-05 11:49:43,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/achievement.xml
2019-03-05 11:49:44,SCRIPT,DEBUG,"[mgr_achievement:init_data]all_events={1=1,26=1,30=1,74=1,61=1,75=1,76=1,13=1,77=1,27=1,31=1,78=1,47=1,63=1,79=1,64=1,80=1,56=1,65=1,81=1,66=1,82=1,67=1,109=1,108=1,68=1,10=1,105=1,41=1,69=1,85=1,25=1,29=1,70=1,43=1,40=1,32=1,71=1,35=1,34=1,33=1,36=1,3=1,72=1,60=1,73=1,38=1,39=1}"
2019-03-05 11:49:44,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/equip_gem_refine.xml
2019-03-05 11:49:44,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/skill_talent.xml
2019-03-05 11:49:44,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/skill_talent_lv.xml
2019-03-05 11:49:44,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/vip.xml
2019-03-05 11:49:44,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/protect_holy_tower.xml
2019-03-05 11:49:44,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/protect_holy_tower_reward.xml
2019-03-05 11:49:44,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/change_vocation.xml
2019-03-05 11:49:44,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/rune.xml
2019-03-05 11:49:44,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/rune_exchange.xml
2019-03-05 11:49:44,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/rune_config.xml
2019-03-05 11:49:45,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/compose_equip.xml
2019-03-05 11:49:45,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/compose_item.xml
2019-03-05 11:49:45,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/item_drop_limit.xml
2019-03-05 11:49:45,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/item_drop_day_limit.xml
2019-03-05 11:49:45,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/offline_play.xml
2019-03-05 11:49:45,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/circle_task.xml
2019-03-05 11:49:46,SCRIPT,DEBUG,"[mgr_circle_task:init_data]all_events={1=1,3=1}"
2019-03-05 11:49:46,SCRIPT,DEBUG,"[mgr_circle_task:init_data    1 ]tmp_event_map_list={1={742=1,340=1,711=1,372=1,680=1,712=1,744=1,681=1,713=1,373=1,682=1,714=1,746=1,683=1,358=1,374=1,684=1,716=1,748=1,343=1,359=1,375=1,686=1,718=1,750=1,344=1,719=1,376=1,688=1,720=1,752=1,689=1,361=1,377=1,690=1,722=1,754=1,691=1,362=1,378=1,692=1,724=1,756=1,661=1,347=1,363=1,379=1,662=1,694=1,726=1,758=1,332=1,348=1,727=1,380=1,664=1,696=1,728=1,760=1,665=1,697=1,365=1,381=1,337=1,769=1,675=1,666=1,698=1,730=1,762=1,767=1,739=1,765=1,755=1,667=1,699=1,366=1,382=1,763=1,761=1,759=1,757=1,668=1,700=1,732=1,764=1,753=1,751=1,749=1,747=1,669=1,351=1,367=1,383=1,745=1,743=1,741=1,334=1,670=1,702=1,734=1,766=1,333=1,737=1,733=1,735=1,336=1,703=1,368=1,384=1,352=1,356=1,360=1,364=1,672=1,704=1,736=1,768=1,687=1,671=1,731=1,701=1,673=1,705=1,369=1,385=1,729=1,721=1,725=1,677=1,674=1,706=1,738=1,770=1,341=1,345=1,349=1,353=1,338=1,707=1,370=1,357=1,723=1,717=1,679=1,715=1,676=1,708=1,740=1,342=1,346=1,350=1,354=1,709=1,339=1,355"
2019-03-05 11:49:46,SCRIPT,DEBUG,"[mgr_circle_task:init_data    2 ]level_group={290={299={411=80,191=50,741=25,686=25,81=50,356=25,246=50,631=80,576=80,521=80,301=50,136=50,466=80,26=50}},210={219={291=50,236=50,731=25,676=25,126=50,401=80,16=50,621=80,566=80,71=50,346=25,181=50,511=80,456=80}},180={189={728=25,13=50,398=80,673=25,288=50,178=50,563=80,343=25,508=80,453=80,233=50,618=80,68=50,123=50}},520={524={768=25,658=80,53=50,713=25,273=50,163=50,548=80,108=50,493=80,328=50,218=50,603=80,438=80,383=25}},150={159={395=80,65=50,615=80,725=25,230=50,505=80,175=50,670=25,450=80,285=50,120=50,10=50,560=80,340=25}},425={429={152=50,427=80,757=25,207=50,42=50,702=25,372=25,647=80,97=50,592=80,537=80,317=50,482=80,262=50}},300={309={137=50,412=80,27=50,192=50,742=25,687=25,357=25,632=80,247=50,577=80,522=80,302=50,467=80,82=50}},490={499={380=25,765=25,600=80,710=25,215=50,490=80,270=50,655=80,50=50,435=80,105=50,160=50,545=80,325=50}},430={439={153=50,538=80,428=80,758=25,703=25,208=50,593=80,373=25,43=50,483=8"
2019-03-05 11:49:46,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/circle_task_reward.xml
2019-03-05 11:49:46,SCRIPT,DEBUG,"[mgr_circle_task:init_data    3 ]reward_level_group={65={65={s002id=1,s013circle_reward={142=1},s006reward={1=15346700,5=100000},s002lv={1=65,2=65}}},66={66={s002id=2,s013circle_reward={142=1},s006reward={1=17126620,5=100000},s002lv={1=66,2=66}}},67={67={s002id=3,s013circle_reward={142=1},s006reward={1=18906540,5=100000},s002lv={1=67,2=67}}},68={68={s002id=4,s013circle_reward={142=1},s006reward={1=20686460,5=100000},s002lv={1=68,2=68}}},69={69={s002id=5,s013circle_reward={142=1},s006reward={1=22466380,5=100000},s002lv={1=69,2=69}}},70={70={s002id=6,s013circle_reward={142=1},s006reward={1=24246300,5=100000},s002lv={1=70,2=70}}},71={71={s002id=7,s013circle_reward={142=1},s006reward={1=26026220,5=100000},s002lv={1=71,2=71}}},72={72={s002id=8,s013circle_reward={142=1},s006reward={1=27806140,5=100000},s002lv={1=72,2=72}}},73={73={s002id=9,s013circle_reward={142=1},s006reward={1=29586060,5=100000},s002lv={1=73,2=73}}},74={74={s002id=10,s013circle_reward={142=1},s006reward={1=31365"
2019-03-05 11:49:46,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/guild_week_task.xml
2019-03-05 11:49:46,SCRIPT,DEBUG,"[mgr_week_task:init_data]all_events={1=1,3=1}"
2019-03-05 11:49:46,SCRIPT,DEBUG,"[mgr_week_task:init_data    1 ]tmp_event_map_list={1={615=1,647=1,679=1,711=1,616=1,648=1,680=1,712=1,617=1,649=1,681=1,713=1,618=1,650=1,682=1,714=1,619=1,651=1,683=1,715=1,620=1,652=1,684=1,716=1,621=1,653=1,685=1,717=1,622=1,654=1,686=1,718=1,623=1,655=1,687=1,719=1,624=1,656=1,688=1,720=1,625=1,657=1,689=1,721=1,626=1,658=1,690=1,722=1,595=1,627=1,659=1,691=1,723=1,596=1,628=1,660=1,692=1,724=1,597=1,629=1,661=1,693=1,725=1,598=1,630=1,662=1,694=1,726=1,599=1,631=1,663=1,695=1,727=1,600=1,632=1,664=1,696=1,728=1,601=1,633=1,665=1,697=1,729=1,602=1,634=1,666=1,698=1,603=1,635=1,667=1,699=1,604=1,636=1,668=1,700=1,605=1,637=1,669=1,701=1,606=1,638=1,670=1,702=1,607=1,639=1,671=1,703=1,608=1,640=1,672=1,704=1,609=1,641=1,673=1,705=1,610=1,642=1,674=1,706=1,611=1,643=1,675=1,707=1,612=1,644=1,676=1,708=1,613=1,645=1,677=1,709=1,614=1,646=1,678=1,710=1},3={506=1,379=1,443=1,507=1,380=1,444=1,508=1,381=1,445=1,509=1,382=1,446=1,510=1,383=1,447=1,511=1,512=1,384=1,448=1,513=1,5"
2019-03-05 11:49:46,SCRIPT,DEBUG,"[mgr_week_task:init_data    2 ]level_group={290={299={500=80,176=50,338=80,122=50,230=50,446=80,700=25,610=25,284=50,554=80,655=25,392=80,68=50,14=50}},210={219={60=50,6=50,114=50,600=25,222=50,546=80,492=80,690=25,645=25,330=80,168=50,384=80,438=80,276=50}},640={649={319=50,49=50,427=80,103=50,265=50,373=80,157=50,481=80,211=50,589=80,535=80}},180={189={381=80,687=25,642=25,3=50,111=50,489=80,327=80,57=50,597=25,165=50,435=80,543=80,219=50,273=50}},520={529={469=80,145=50,307=50,199=50,415=80,253=50,37=50,361=80,577=80,523=80,91=50},524={682=25,727=25,637=25}},360={369={183=50,708=25,663=25,399=80,618=25,561=80,507=80,453=80,237=50,345=80,75=50,21=50,129=50,291=50}},610={619={424=80,262=50,154=50,370=80,208=50,46=50,478=80,316=50,586=80,532=80,100=50}},425={429={716=25,671=25,626=25}},300={309={501=80,69=50,555=80,177=50,701=25,15=50,231=50,123=50,656=25,285=50,611=25,447=80,393=80,339=80}},490={499={304=50,250=50,34=50,412=80,88=50,574=80,724=25,358=80,142=50,679=25,466=80"
2019-03-05 11:49:46,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/guild_week_task_reward.xml
2019-03-05 11:49:46,SCRIPT,DEBUG,"[mgr_week_task:init_data    3 ]reward_level_group={65={65={s013circle_reward={196=1},s002id=1,s002lv={1=65,2=65},s006reward={184=10,7=1000},s012money_reward=1000}},66={66={s013circle_reward={196=1},s002id=2,s002lv={1=66,2=66},s006reward={184=10,7=1000},s012money_reward=1000}},67={67={s013circle_reward={196=1},s002id=3,s002lv={1=67,2=67},s006reward={184=10,7=1000},s012money_reward=1000}},68={68={s013circle_reward={196=1},s002id=4,s002lv={1=68,2=68},s006reward={184=10,7=1000},s012money_reward=1000}},69={69={s013circle_reward={196=1},s002id=5,s002lv={1=69,2=69},s006reward={184=10,7=1000},s012money_reward=1000}},70={70={s013circle_reward={196=1},s002id=6,s002lv={1=70,2=70},s006reward={184=10,7=1000},s012money_reward=1000}},71={71={s013circle_reward={196=1},s002id=7,s002lv={1=71,2=71},s006reward={184=10,7=1000},s012money_reward=1000}},72={72={s013circle_reward={196=1},s002id=8,s002lv={1=72,2=72},s006reward={184=10,7=1000},s012money_reward=1000}},73={73={s013circle_reward={196=1},"
2019-03-05 11:49:46,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/boss_home.xml
2019-03-05 11:49:47,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/personal_boss.xml
2019-03-05 11:49:47,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/offline_pvp_reward_1.xml
2019-03-05 11:49:47,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/offline_pvp_reward_2.xml
2019-03-05 11:49:47,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/offline_pvp_robot.xml
2019-03-05 11:49:47,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/offline_pvp_rank.xml
2019-03-05 11:49:47,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/gods_treasury.xml
2019-03-05 11:49:47,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/gods_treasury_reward.xml
2019-03-05 11:49:47,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/guard_goddess.xml
2019-03-05 11:49:47,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/guard_goddess_reward.xml
2019-03-05 11:49:47,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/blood_dungeon.xml
2019-03-05 11:49:47,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/blood_dungeon.xml
2019-03-05 11:49:47,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/forbidden_place.xml
2019-03-05 11:49:48,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/pray.xml
2019-03-05 11:49:48,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/online_pvp.xml
2019-03-05 11:49:48,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/online_pvp_single_server.xml
2019-03-05 11:49:48,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/online_pvp_reward_1.xml
2019-03-05 11:49:49,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/online_pvp_reward_2.xml
2019-03-05 11:49:49,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/online_pvp_reward_3.xml
2019-03-05 11:49:49,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/online_pvp_reward_4.xml
2019-03-05 11:49:49,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/online_pvp_reward_5.xml
2019-03-05 11:49:49,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/guild_skill.xml
2019-03-05 11:49:49,SCRIPT,DEBUG,[mgr_equip_advance:init_data]Init
2019-03-05 11:49:49,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/equip_advance.xml
2019-03-05 11:49:49,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/activity_daily.xml
2019-03-05 11:49:50,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/activity_reward_back.xml
2019-03-05 11:49:50,SCRIPT,DEBUG,[mgr_equip_suit:init_data]Init
2019-03-05 11:49:51,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/equip_suit.xml
2019-03-05 11:49:51,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/card.xml
2019-03-05 11:49:51,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/card_level.xml
2019-03-05 11:49:51,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/card_group.xml
2019-03-05 11:49:51,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/card_group_level.xml
2019-03-05 11:49:52,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/guild_monster.xml
2019-03-05 11:49:52,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/chinese.xml
2019-03-05 11:49:52,WARNING,parse_node.err,first-child is null content_s
2019-03-05 11:49:52,WARNING,parse_node.err,first-child is null content_s
2019-03-05 11:49:52,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/cloud_top.xml
2019-03-05 11:49:52,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/cloud_top_award.xml
2019-03-05 11:49:53,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/cloud_top_pass_award.xml
2019-03-05 11:49:53,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/transform_total.xml
2019-03-05 11:49:53,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/transform_wings_star.xml
2019-03-05 11:49:53,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/transform_pet_grade.xml
2019-03-05 11:49:53,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/transform_level.xml
2019-03-05 11:49:53,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/ui_model_view.xml
2019-03-05 11:49:53,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/guardian_base.xml
2019-03-05 11:49:53,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/guardian_attri.xml
2019-03-05 11:49:53,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/guardian_resolve.xml
2019-03-05 11:49:53,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/guild_protect.xml
2019-03-05 11:49:54,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/guild_bonfire_reward.xml
2019-03-05 11:49:54,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/role_experience.xml
2019-03-05 11:49:54,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/change_vocation_num_4.xml
2019-03-05 11:49:54,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/question_reward.xml
2019-03-05 11:49:54,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/question_rank_reward.xml
2019-03-05 11:49:55,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/god_monster_island.xml
2019-03-05 11:49:55,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/god_monster_island_crystal.xml
2019-03-05 11:49:55,INFO,_xml_readToDs,/data/server/aion/trunk/scripts/data/xml/collect.xml
